state,district,case_type,petitioner_won,resolution_years,year_disposed,lok_adalat_eligible
UP,Bareilly,service_matter,1,4.8,2023,0
UP,Bareilly,constitutional,1,3.47,2023,0
UP,Bareilly,constitutional,1,3.76,2023,0
UP,Bareilly,constitutional,0,8.51,2023,0
UP,Bareilly,constitutional,1,3.48,2023,0
UP,Bareilly,constitutional,1,3.94,2023,0
UP,Bareilly,constitutional,1,6.47,2023,0
UP,Bareilly,constitutional,1,6.56,2023,0
UP,Bareilly,constitutional,1,9.52,2023,0
UP,Bareilly,constitutional,1,4.49,2023,0
UP,Bareilly,constitutional,1,4.91,2023,0
UP,Bareilly,constitutional,1,9.9,2023,0
UP,Bareilly,constitutional,0,6.99,2023,0
UP,Bareilly,constitutional,1,6.3,2023,0
UP,Bareilly,constitutional,1,2.42,2023,0
UP,Bareilly,constitutional,1,6.18,2023,0
UP,Bareilly,constitutional,1,5.24,2023,0
UP,Bareilly,constitutional,0,4.08,2023,0
UP,Bareilly,constitutional,1,9.24,2023,0
UP,Bareilly,constitutional,1,7.9,2023,0
UP,Bareilly,constitutional,1,9.88,2023,0
UP,Bareilly,constitutional,1,2.94,2023,0
UP,Bareilly,constitutional,0,7.97,2023,0
UP,Bareilly,constitutional,1,6.11,2023,0
UP,Bareilly,constitutional,0,2.22,2023,0
UP,Bareilly,constitutional,0,4.09,2023,0
UP,Bareilly,constitutional,1,8.56,2023,0
UP,Bareilly,constitutional,0,2.06,2023,0
UP,Bareilly,constitutional,0,2.37,2023,0
UP,Bareilly,constitutional,1,7.6,2023,0
UP,Bareilly,constitutional,1,7.62,2023,0
UP,Bareilly,constitutional,1,3.41,2023,0
UP,Bareilly,constitutional,1,3.6,2023,0
UP,Bareilly,constitutional,0,3.31,2023,0
UP,Bareilly,constitutional,0,4.29,2023,0
UP,Bareilly,constitutional,1,2.73,2023,0
UP,Bareilly,constitutional,1,5.66,2023,0
UP,Bareilly,constitutional,0,2.59,2023,0
UP,Bareilly,constitutional,1,9.73,2023,0
UP,Bareilly,constitutional,0,8.67,2023,0
UP,Bareilly,constitutional,0,5.97,2023,0
UP,Bareilly,constitutional,1,6.64,2023,0
UP,Bareilly,constitutional,1,7.7,2023,0
UP,Bareilly,constitutional,0,2.01,2023,0
UP,Bareilly,constitutional,0,2.77,2023,0
UP,Bareilly,constitutional,0,9.5,2023,0
UP,Bareilly,constitutional,1,2.39,2023,0
UP,Bareilly,constitutional,1,7.44,2023,0
UP,Bareilly,constitutional,1,4.61,2023,0
UP,Bareilly,constitutional,1,3.26,2023,0
UP,Bareilly,constitutional,1,3.9,2023,0
UP,Aligarh,land_acquisition,0,21.94,2023,0
UP,Aligarh,land_acquisition,0,6.39,2023,0
UP,Aligarh,land_acquisition,0,20.36,2023,0
UP,Aligarh,land_acquisition,1,13.83,2023,0
UP,Aligarh,land_acquisition,0,9.04,2023,0
UP,Aligarh,land_acquisition,0,18.76,2023,0
UP,Aligarh,land_acquisition,0,19.32,2023,0
UP,Aligarh,land_acquisition,0,5.5,2023,0
UP,Aligarh,land_acquisition,0,17.31,2023,0
UP,Aligarh,land_acquisition,1,14.72,2023,0
UP,Aligarh,land_acquisition,1,14.01,2023,0
UP,Aligarh,land_acquisition,1,8.13,2023,0
UP,Aligarh,land_acquisition,1,12.14,2023,0
UP,Aligarh,land_acquisition,1,13.53,2023,0
UP,Aligarh,land_acquisition,1,24.23,2023,0
UP,Aligarh,land_acquisition,0,14.5,2023,0
UP,Aligarh,land_acquisition,1,20.38,2023,0
UP,Aligarh,land_acquisition,0,23.83,2023,0
UP,Aligarh,land_acquisition,1,11.86,2023,0
UP,Aligarh,land_acquisition,0,16.78,2023,0
UP,Aligarh,land_acquisition,1,21.48,2023,0
UP,Aligarh,land_acquisition,1,22.13,2023,0
UP,Aligarh,land_acquisition,1,7.46,2023,0
UP,Aligarh,land_acquisition,0,5.82,2023,0
UP,Aligarh,land_acquisition,1,23.85,2023,0
UP,Aligarh,land_acquisition,1,7.25,2023,0
UP,Aligarh,land_acquisition,1,22.86,2023,0
UP,Aligarh,land_acquisition,1,22.03,2023,0
UP,Aligarh,land_acquisition,1,17.75,2023,0
UP,Aligarh,land_acquisition,0,21.69,2023,0
UP,Aligarh,land_acquisition,0,10.96,2023,0
UP,Aligarh,land_acquisition,1,14.96,2023,0
UP,Aligarh,land_acquisition,0,21.03,2023,0
UP,Aligarh,land_acquisition,1,7.47,2023,0
UP,Aligarh,land_acquisition,0,14.83,2023,0
UP,Aligarh,land_acquisition,1,12.94,2023,0
UP,Aligarh,land_acquisition,1,5.87,2023,0
UP,Aligarh,land_acquisition,0,10.08,2023,0
UP,Aligarh,land_acquisition,1,24.53,2023,0
UP,Aligarh,land_acquisition,1,5.28,2023,0
UP,Aligarh,land_acquisition,0,19.3,2023,0
UP,Aligarh,land_acquisition,1,6.67,2023,0
UP,Aligarh,land_acquisition,1,24.06,2023,0
UP,Aligarh,land_acquisition,1,18.59,2023,0
UP,Aligarh,land_acquisition,1,19.98,2023,0
UP,Aligarh,land_acquisition,0,22.47,2023,0
UP,Aligarh,land_acquisition,1,5.45,2023,0
UP,Aligarh,land_acquisition,1,8.63,2023,0
UP,Aligarh,land_acquisition,1,6.85,2023,0
UP,Aligarh,land_acquisition,1,11.8,2023,0
UP,Aligarh,property_dispute,1,12.77,2023,0
UP,Aligarh,property_dispute,0,20.97,2023,0
UP,Aligarh,property_dispute,1,16.73,2023,0
UP,Aligarh,property_dispute,1,13.45,2023,0
UP,Aligarh,property_dispute,0,12.54,2023,0
UP,Aligarh,property_dispute,1,20.2,2023,0
UP,Aligarh,property_dispute,0,13.43,2023,0
UP,Aligarh,property_dispute,1,23.56,2023,0
UP,Aligarh,property_dispute,0,8.08,2023,0
UP,Aligarh,property_dispute,0,18.95,2023,0
UP,Aligarh,property_dispute,0,13.15,2023,0
UP,Aligarh,property_dispute,1,7.81,2023,0
UP,Aligarh,property_dispute,1,11.23,2023,0
UP,Aligarh,property_dispute,1,9.59,2023,0
UP,Aligarh,property_dispute,1,21.28,2023,0
UP,Aligarh,property_dispute,0,13.8,2023,0
UP,Aligarh,property_dispute,0,14.53,2023,0
UP,Aligarh,property_dispute,0,9.68,2023,0
UP,Aligarh,property_dispute,1,5.07,2023,0
UP,Aligarh,property_dispute,0,21.45,2023,0
UP,Aligarh,property_dispute,1,8.04,2023,0
UP,Aligarh,property_dispute,0,22.79,2023,0
UP,Aligarh,property_dispute,1,12.44,2023,0
UP,Aligarh,property_dispute,0,20.32,2023,0
UP,Aligarh,property_dispute,0,17.97,2023,0
UP,Aligarh,property_dispute,1,7.93,2023,0
UP,Aligarh,property_dispute,1,10.36,2023,0
UP,Aligarh,property_dispute,0,20.71,2023,0
UP,Aligarh,property_dispute,0,22.74,2023,0
UP,Aligarh,property_dispute,1,12.94,2023,0
UP,Aligarh,property_dispute,0,19.03,2023,0
UP,Aligarh,property_dispute,0,14.26,2023,0
UP,Aligarh,property_dispute,1,10.23,2023,0
UP,Aligarh,property_dispute,0,14.05,2023,0
UP,Aligarh,property_dispute,1,7.99,2023,0
UP,Aligarh,property_dispute,0,21.64,2023,0
UP,Aligarh,property_dispute,1,24.78,2023,0
UP,Aligarh,property_dispute,1,15.12,2023,0
UP,Aligarh,property_dispute,0,24.0,2023,0
UP,Aligarh,property_dispute,0,18.92,2023,0
UP,Aligarh,property_dispute,0,13.31,2023,0
UP,Aligarh,property_dispute,1,6.16,2023,0
UP,Aligarh,property_dispute,0,18.98,2023,0
UP,Aligarh,property_dispute,0,9.69,2023,0
UP,Aligarh,property_dispute,1,6.95,2023,0
UP,Aligarh,property_dispute,1,20.59,2023,0
UP,Aligarh,property_dispute,1,24.46,2023,0
UP,Aligarh,property_dispute,1,18.99,2023,0
UP,Aligarh,property_dispute,0,15.37,2023,0
UP,Aligarh,property_dispute,1,12.15,2023,0
UP,Aligarh,criminal_assault,0,6.4,2023,0
UP,Aligarh,criminal_assault,1,3.01,2023,0
UP,Aligarh,criminal_assault,0,5.56,2023,0
UP,Aligarh,criminal_assault,0,5.19,2023,0
UP,Aligarh,criminal_assault,1,1.77,2023,0
UP,Aligarh,criminal_assault,0,4.17,2023,0
UP,Aligarh,criminal_assault,0,4.33,2023,0
UP,Aligarh,criminal_assault,1,5.61,2023,0
UP,Aligarh,criminal_assault,1,4.95,2023,0
UP,Aligarh,criminal_assault,1,7.96,2023,0
UP,Aligarh,criminal_assault,0,2.6,2023,0
UP,Aligarh,criminal_assault,1,4.19,2023,0
UP,Aligarh,criminal_assault,0,7.28,2023,0
UP,Aligarh,criminal_assault,1,4.12,2023,0
UP,Aligarh,criminal_assault,1,7.35,2023,0
UP,Aligarh,criminal_assault,1,2.46,2023,0
UP,Aligarh,criminal_assault,0,5.94,2023,0
UP,Aligarh,criminal_assault,0,2.45,2023,0
UP,Aligarh,criminal_assault,0,6.6,2023,0
UP,Aligarh,criminal_assault,1,4.67,2023,0
UP,Aligarh,criminal_assault,1,6.71,2023,0
UP,Aligarh,criminal_assault,0,3.98,2023,0
UP,Aligarh,criminal_assault,0,5.34,2023,0
UP,Aligarh,criminal_assault,0,6.8,2023,0
UP,Aligarh,criminal_assault,0,6.16,2023,0
UP,Aligarh,criminal_assault,1,5.04,2023,0
UP,Aligarh,criminal_assault,1,7.67,2023,0
UP,Aligarh,criminal_assault,1,5.09,2023,0
UP,Aligarh,criminal_assault,1,2.12,2023,0
UP,Aligarh,criminal_assault,0,3.53,2023,0
UP,Aligarh,criminal_assault,0,4.54,2023,0
UP,Aligarh,criminal_assault,1,5.15,2023,0
UP,Aligarh,criminal_assault,0,3.87,2023,0
UP,Aligarh,criminal_assault,0,5.49,2023,0
UP,Aligarh,criminal_assault,1,3.43,2023,0
UP,Aligarh,criminal_assault,1,4.67,2023,0
UP,Aligarh,criminal_assault,0,4.01,2023,0
UP,Aligarh,criminal_assault,0,7.16,2023,0
UP,Aligarh,criminal_assault,0,3.55,2023,0
UP,Aligarh,criminal_assault,1,3.83,2023,0
UP,Aligarh,criminal_assault,1,5.46,2023,0
UP,Aligarh,criminal_assault,0,4.05,2023,0
UP,Aligarh,criminal_assault,1,6.8,2023,0
UP,Aligarh,criminal_assault,0,4.61,2023,0
UP,Aligarh,criminal_assault,0,3.46,2023,0
UP,Aligarh,criminal_assault,0,4.28,2023,0
UP,Aligarh,criminal_assault,1,1.95,2023,0
UP,Aligarh,criminal_assault,1,5.84,2023,0
UP,Aligarh,criminal_assault,0,3.24,2023,0
UP,Aligarh,criminal_assault,1,4.86,2023,0
UP,Aligarh,criminal_theft,0,2.59,2023,0
UP,Aligarh,criminal_theft,1,4.18,2023,0
UP,Aligarh,criminal_theft,0,4.89,2023,0
UP,Aligarh,criminal_theft,0,2.51,2023,0
UP,Aligarh,criminal_theft,0,6.51,2023,0
UP,Aligarh,criminal_theft,0,6.09,2023,0
UP,Aligarh,criminal_theft,0,5.73,2023,0
UP,Aligarh,criminal_theft,1,5.63,2023,0
UP,Aligarh,criminal_theft,1,4.7,2023,0
UP,Aligarh,criminal_theft,1,6.95,2023,0
UP,Aligarh,criminal_theft,1,6.66,2023,0
UP,Aligarh,criminal_theft,1,2.48,2023,0
UP,Aligarh,criminal_theft,0,1.72,2023,0
UP,Aligarh,criminal_theft,0,7.47,2023,0
UP,Aligarh,criminal_theft,0,7.69,2023,0
UP,Aligarh,criminal_theft,1,3.35,2023,0
UP,Aligarh,criminal_theft,1,4.01,2023,0
UP,Aligarh,criminal_theft,0,6.7,2023,0
UP,Aligarh,criminal_theft,1,4.9,2023,0
UP,Aligarh,criminal_theft,0,7.92,2023,0
UP,Aligarh,criminal_theft,1,6.37,2023,0
UP,Aligarh,criminal_theft,1,7.97,2023,0
UP,Aligarh,criminal_theft,1,5.78,2023,0
UP,Aligarh,criminal_theft,0,3.23,2023,0
UP,Aligarh,criminal_theft,0,6.2,2023,0
UP,Aligarh,criminal_theft,1,2.54,2023,0
UP,Aligarh,criminal_theft,1,5.66,2023,0
UP,Aligarh,criminal_theft,0,7.57,2023,0
UP,Aligarh,criminal_theft,0,4.6,2023,0
UP,Aligarh,criminal_theft,0,3.69,2023,0
UP,Aligarh,criminal_theft,1,6.08,2023,0
UP,Aligarh,criminal_theft,0,6.07,2023,0
UP,Aligarh,criminal_theft,1,4.73,2023,0
UP,Aligarh,criminal_theft,1,2.0,2023,0
UP,Aligarh,criminal_theft,0,5.19,2023,0
UP,Aligarh,criminal_theft,0,7.22,2023,0
UP,Aligarh,criminal_theft,0,6.83,2023,0
UP,Aligarh,criminal_theft,1,2.6,2023,0
UP,Aligarh,criminal_theft,1,3.69,2023,0
UP,Aligarh,criminal_theft,1,1.61,2023,0
UP,Aligarh,criminal_theft,1,1.58,2023,0
UP,Aligarh,criminal_theft,0,2.65,2023,0
UP,Aligarh,criminal_theft,1,5.28,2023,0
UP,Aligarh,criminal_theft,1,6.78,2023,0
UP,Aligarh,criminal_theft,0,4.78,2023,0
UP,Aligarh,criminal_theft,1,2.97,2023,0
UP,Aligarh,criminal_theft,0,5.5,2023,0
UP,Aligarh,criminal_theft,0,4.64,2023,0
UP,Aligarh,criminal_theft,0,5.86,2023,0
UP,Aligarh,criminal_theft,1,4.78,2023,0
UP,Aligarh,matrimonial,1,4.01,2023,1
UP,Aligarh,matrimonial,1,4.7,2023,1
UP,Aligarh,matrimonial,1,2.29,2023,1
UP,Aligarh,matrimonial,1,1.74,2023,1
UP,Aligarh,matrimonial,1,2.5,2023,1
UP,Aligarh,matrimonial,1,4.5,2023,1
UP,Aligarh,matrimonial,0,3.06,2023,1
UP,Aligarh,matrimonial,1,1.47,2023,1
UP,Aligarh,matrimonial,1,3.05,2023,1
UP,Aligarh,matrimonial,1,3.26,2023,1
UP,Aligarh,matrimonial,1,2.01,2023,1
UP,Aligarh,matrimonial,1,4.72,2023,1
UP,Aligarh,matrimonial,1,1.24,2023,1
UP,Aligarh,matrimonial,0,2.48,2023,1
UP,Aligarh,matrimonial,1,3.0,2023,1
UP,Aligarh,matrimonial,0,4.39,2023,1
UP,Aligarh,matrimonial,1,2.88,2023,1
UP,Aligarh,matrimonial,1,2.85,2023,1
UP,Aligarh,matrimonial,0,3.7,2023,1
UP,Aligarh,matrimonial,0,2.39,2023,1
UP,Aligarh,matrimonial,1,1.1,2023,1
UP,Aligarh,matrimonial,1,4.53,2023,1
UP,Aligarh,matrimonial,1,1.32,2023,1
UP,Aligarh,matrimonial,1,2.78,2023,1
UP,Aligarh,matrimonial,1,2.14,2023,1
UP,Aligarh,matrimonial,1,3.85,2023,1
UP,Aligarh,matrimonial,0,4.7,2023,1
UP,Aligarh,matrimonial,0,1.46,2023,1
UP,Aligarh,matrimonial,1,3.8,2023,1
UP,Aligarh,matrimonial,1,1.8,2023,1
UP,Aligarh,matrimonial,0,3.43,2023,1
UP,Aligarh,matrimonial,1,3.54,2023,1
UP,Aligarh,matrimonial,1,1.96,2023,1
UP,Aligarh,matrimonial,1,3.54,2023,1
UP,Aligarh,matrimonial,1,2.22,2023,1
UP,Aligarh,matrimonial,0,2.79,2023,1
UP,Aligarh,matrimonial,1,4.33,2023,1
UP,Aligarh,matrimonial,0,2.72,2023,1
UP,Aligarh,matrimonial,1,4.81,2023,1
UP,Aligarh,matrimonial,1,2.34,2023,1
UP,Aligarh,matrimonial,1,3.5,2023,1
UP,Aligarh,matrimonial,0,4.82,2023,1
UP,Aligarh,matrimonial,1,4.35,2023,1
UP,Aligarh,matrimonial,1,2.59,2023,1
UP,Aligarh,matrimonial,1,4.63,2023,1
UP,Aligarh,matrimonial,0,4.95,2023,1
UP,Aligarh,matrimonial,1,3.84,2023,1
UP,Aligarh,matrimonial,0,4.83,2023,1
UP,Aligarh,matrimonial,0,3.95,2023,1
UP,Aligarh,matrimonial,1,2.71,2023,1
UP,Aligarh,labour_dispute,1,4.44,2023,1
UP,Aligarh,labour_dispute,1,6.51,2023,1
UP,Aligarh,labour_dispute,0,2.91,2023,1
UP,Aligarh,labour_dispute,1,4.42,2023,1
UP,Aligarh,labour_dispute,0,4.54,2023,1
UP,Aligarh,labour_dispute,1,2.76,2023,1
UP,Aligarh,labour_dispute,1,2.71,2023,1
UP,Aligarh,labour_dispute,0,9.89,2023,1
UP,Aligarh,labour_dispute,1,6.95,2023,1
UP,Aligarh,labour_dispute,1,7.87,2023,1
UP,Aligarh,labour_dispute,1,5.77,2023,1
UP,Aligarh,labour_dispute,1,6.67,2023,1
UP,Aligarh,labour_dispute,0,3.58,2023,1
UP,Aligarh,labour_dispute,0,7.28,2023,1
UP,Aligarh,labour_dispute,1,7.62,2023,1
UP,Aligarh,labour_dispute,0,6.75,2023,1
UP,Aligarh,labour_dispute,0,3.41,2023,1
UP,Aligarh,labour_dispute,1,6.0,2023,1
UP,Aligarh,labour_dispute,0,2.96,2023,1
UP,Aligarh,labour_dispute,1,4.43,2023,1
UP,Aligarh,labour_dispute,0,5.7,2023,1
UP,Aligarh,labour_dispute,0,6.72,2023,1
UP,Aligarh,labour_dispute,0,9.43,2023,1
UP,Aligarh,labour_dispute,0,4.38,2023,1
UP,Aligarh,labour_dispute,1,3.97,2023,1
UP,Aligarh,labour_dispute,1,7.25,2023,1
UP,Aligarh,labour_dispute,1,2.26,2023,1
UP,Aligarh,labour_dispute,1,6.13,2023,1
UP,Aligarh,labour_dispute,1,8.63,2023,1
UP,Aligarh,labour_dispute,0,4.15,2023,1
UP,Aligarh,labour_dispute,0,2.98,2023,1
UP,Aligarh,labour_dispute,1,4.81,2023,1
UP,Aligarh,labour_dispute,0,6.34,2023,1
UP,Aligarh,labour_dispute,1,2.04,2023,1
UP,Aligarh,labour_dispute,0,7.45,2023,1
UP,Aligarh,labour_dispute,0,3.76,2023,1
UP,Aligarh,labour_dispute,1,8.69,2023,1
UP,Aligarh,labour_dispute,1,9.44,2023,1
UP,Aligarh,labour_dispute,0,7.43,2023,1
UP,Aligarh,labour_dispute,0,5.64,2023,1
UP,Aligarh,labour_dispute,1,3.25,2023,1
UP,Aligarh,labour_dispute,1,9.16,2023,1
UP,Aligarh,labour_dispute,1,7.83,2023,1
UP,Aligarh,labour_dispute,1,4.52,2023,1
UP,Aligarh,labour_dispute,1,6.36,2023,1
UP,Aligarh,labour_dispute,0,2.46,2023,1
UP,Aligarh,labour_dispute,1,6.39,2023,1
UP,Aligarh,labour_dispute,1,6.27,2023,1
UP,Aligarh,labour_dispute,0,5.72,2023,1
UP,Aligarh,labour_dispute,1,9.91,2023,1
UP,Aligarh,motor_accident,1,6.66,2023,1
UP,Aligarh,motor_accident,0,5.79,2023,1
UP,Aligarh,motor_accident,0,2.19,2023,1
UP,Aligarh,motor_accident,1,9.54,2023,1
UP,Aligarh,motor_accident,0,3.21,2023,1
UP,Aligarh,motor_accident,1,7.46,2023,1
UP,Aligarh,motor_accident,1,3.61,2023,1
UP,Aligarh,motor_accident,0,9.92,2023,1
UP,Aligarh,motor_accident,0,4.4,2023,1
UP,Aligarh,motor_accident,1,6.08,2023,1
UP,Aligarh,motor_accident,0,6.25,2023,1
UP,Aligarh,motor_accident,1,9.5,2023,1
UP,Aligarh,motor_accident,1,9.75,2023,1
UP,Aligarh,motor_accident,0,4.53,2023,1
UP,Aligarh,motor_accident,0,4.57,2023,1
UP,Aligarh,motor_accident,1,3.73,2023,1
UP,Aligarh,motor_accident,1,4.83,2023,1
UP,Aligarh,motor_accident,0,8.22,2023,1
UP,Aligarh,motor_accident,1,2.62,2023,1
UP,Aligarh,motor_accident,1,4.06,2023,1
UP,Aligarh,motor_accident,1,4.3,2023,1
UP,Aligarh,motor_accident,1,5.26,2023,1
UP,Aligarh,motor_accident,1,5.72,2023,1
UP,Aligarh,motor_accident,1,5.44,2023,1
UP,Aligarh,motor_accident,1,7.86,2023,1
UP,Aligarh,motor_accident,1,4.53,2023,1
UP,Aligarh,motor_accident,1,2.04,2023,1
UP,Aligarh,motor_accident,1,8.14,2023,1
UP,Aligarh,motor_accident,1,7.53,2023,1
UP,Aligarh,motor_accident,0,5.71,2023,1
UP,Aligarh,motor_accident,1,8.42,2023,1
UP,Aligarh,motor_accident,1,5.48,2023,1
UP,Aligarh,motor_accident,0,2.64,2023,1
UP,Aligarh,motor_accident,1,3.81,2023,1
UP,Aligarh,motor_accident,1,7.13,2023,1
UP,Aligarh,motor_accident,1,4.46,2023,1
UP,Aligarh,motor_accident,0,7.55,2023,1
UP,Aligarh,motor_accident,0,2.32,2023,1
UP,Aligarh,motor_accident,1,2.56,2023,1
UP,Aligarh,motor_accident,1,4.36,2023,1
UP,Aligarh,motor_accident,0,3.11,2023,1
UP,Aligarh,motor_accident,1,6.54,2023,1
UP,Aligarh,motor_accident,0,4.9,2023,1
UP,Aligarh,motor_accident,1,9.88,2023,1
UP,Aligarh,motor_accident,0,5.42,2023,1
UP,Aligarh,motor_accident,1,6.3,2023,1
UP,Aligarh,motor_accident,1,2.02,2023,1
UP,Aligarh,motor_accident,0,9.75,2023,1
UP,Aligarh,motor_accident,0,4.48,2023,1
UP,Aligarh,motor_accident,1,9.02,2023,1
UP,Aligarh,cheque_bounce,1,3.19,2023,1
UP,Aligarh,cheque_bounce,0,2.49,2023,1
UP,Aligarh,cheque_bounce,1,5.98,2023,1
UP,Aligarh,cheque_bounce,0,9.69,2023,1
UP,Aligarh,cheque_bounce,1,8.1,2023,1
UP,Aligarh,cheque_bounce,1,3.48,2023,1
UP,Aligarh,cheque_bounce,1,7.22,2023,1
UP,Aligarh,cheque_bounce,1,9.66,2023,1
UP,Aligarh,cheque_bounce,0,5.74,2023,1
UP,Aligarh,cheque_bounce,1,5.39,2023,1
UP,Aligarh,cheque_bounce,1,8.9,2023,1
UP,Aligarh,cheque_bounce,1,3.38,2023,1
UP,Aligarh,cheque_bounce,1,6.98,2023,1
UP,Aligarh,cheque_bounce,1,7.7,2023,1
UP,Aligarh,cheque_bounce,0,2.43,2023,1
UP,Aligarh,cheque_bounce,1,8.85,2023,1
UP,Aligarh,cheque_bounce,1,2.86,2023,1
UP,Aligarh,cheque_bounce,1,4.34,2023,1
UP,Aligarh,cheque_bounce,0,9.7,2023,1
UP,Aligarh,cheque_bounce,1,2.96,2023,1
UP,Aligarh,cheque_bounce,0,5.78,2023,1
UP,Aligarh,cheque_bounce,0,5.6,2023,1
UP,Aligarh,cheque_bounce,0,8.71,2023,1
UP,Aligarh,cheque_bounce,0,4.81,2023,1
UP,Aligarh,cheque_bounce,1,9.52,2023,1
UP,Aligarh,cheque_bounce,1,8.78,2023,1
UP,Aligarh,cheque_bounce,1,6.93,2023,1
UP,Aligarh,cheque_bounce,1,7.94,2023,1
UP,Aligarh,cheque_bounce,0,2.83,2023,1
UP,Aligarh,cheque_bounce,0,6.09,2023,1
UP,Aligarh,cheque_bounce,1,9.65,2023,1
UP,Aligarh,cheque_bounce,0,9.68,2023,1
UP,Aligarh,cheque_bounce,1,9.35,2023,1
UP,Aligarh,cheque_bounce,1,9.57,2023,1
UP,Aligarh,cheque_bounce,0,8.47,2023,1
UP,Aligarh,cheque_bounce,1,3.67,2023,1
UP,Aligarh,cheque_bounce,0,6.98,2023,1
UP,Aligarh,cheque_bounce,0,7.37,2023,1
UP,Aligarh,cheque_bounce,1,7.1,2023,1
UP,Aligarh,cheque_bounce,0,5.98,2023,1
UP,Aligarh,cheque_bounce,0,7.37,2023,1
UP,Aligarh,cheque_bounce,0,3.07,2023,1
UP,Aligarh,cheque_bounce,0,8.45,2023,1
UP,Aligarh,cheque_bounce,1,3.51,2023,1
UP,Aligarh,cheque_bounce,1,4.71,2023,1
UP,Aligarh,cheque_bounce,0,4.77,2023,1
UP,Aligarh,cheque_bounce,1,9.7,2023,1
UP,Aligarh,cheque_bounce,1,5.9,2023,1
UP,Aligarh,cheque_bounce,0,2.83,2023,1
UP,Aligarh,cheque_bounce,1,6.48,2023,1
UP,Aligarh,service_matter,1,2.49,2023,0
UP,Aligarh,service_matter,0,2.83,2023,0
UP,Aligarh,service_matter,1,5.97,2023,0
UP,Aligarh,service_matter,1,2.69,2023,0
UP,Aligarh,service_matter,0,4.33,2023,0
UP,Aligarh,service_matter,1,3.52,2023,0
UP,Aligarh,service_matter,1,5.88,2023,0
UP,Aligarh,service_matter,0,3.89,2023,0
UP,Aligarh,service_matter,0,5.94,2023,0
UP,Aligarh,service_matter,1,8.6,2023,0
UP,Aligarh,service_matter,0,9.09,2023,0
UP,Aligarh,service_matter,1,5.63,2023,0
UP,Aligarh,service_matter,0,8.06,2023,0
UP,Aligarh,service_matter,1,6.03,2023,0
UP,Aligarh,service_matter,1,9.07,2023,0
UP,Aligarh,service_matter,0,2.57,2023,0
UP,Aligarh,service_matter,1,9.68,2023,0
UP,Aligarh,service_matter,1,9.53,2023,0
UP,Aligarh,service_matter,1,8.96,2023,0
UP,Aligarh,service_matter,0,3.9,2023,0
UP,Aligarh,service_matter,1,6.68,2023,0
UP,Aligarh,service_matter,1,3.71,2023,0
UP,Aligarh,service_matter,0,7.7,2023,0
UP,Aligarh,service_matter,0,8.5,2023,0
UP,Aligarh,service_matter,1,7.44,2023,0
UP,Aligarh,service_matter,0,2.7,2023,0
UP,Aligarh,service_matter,0,9.42,2023,0
UP,Aligarh,service_matter,1,2.55,2023,0
UP,Aligarh,service_matter,1,7.51,2023,0
UP,Aligarh,service_matter,0,2.56,2023,0
UP,Aligarh,service_matter,1,7.64,2023,0
UP,Aligarh,service_matter,0,9.51,2023,0
UP,Aligarh,service_matter,1,8.06,2023,0
UP,Aligarh,service_matter,1,5.68,2023,0
UP,Aligarh,service_matter,0,8.32,2023,0
UP,Aligarh,service_matter,0,8.31,2023,0
UP,Aligarh,service_matter,1,2.28,2023,0
UP,Aligarh,service_matter,0,9.04,2023,0
UP,Aligarh,service_matter,1,9.19,2023,0
UP,Aligarh,service_matter,1,6.97,2023,0
UP,Aligarh,service_matter,1,5.53,2023,0
UP,Aligarh,service_matter,1,6.64,2023,0
UP,Aligarh,service_matter,1,4.18,2023,0
UP,Aligarh,service_matter,0,9.07,2023,0
UP,Aligarh,service_matter,1,2.25,2023,0
UP,Aligarh,service_matter,1,7.08,2023,0
UP,Aligarh,service_matter,1,5.06,2023,0
UP,Aligarh,service_matter,1,4.11,2023,0
UP,Aligarh,service_matter,1,8.76,2023,0
UP,Aligarh,service_matter,0,9.37,2023,0
UP,Aligarh,constitutional,0,3.23,2023,0
UP,Aligarh,constitutional,0,4.8,2023,0
UP,Aligarh,constitutional,1,5.15,2023,0
UP,Aligarh,constitutional,0,3.38,2023,0
UP,Aligarh,constitutional,0,8.08,2023,0
UP,Aligarh,constitutional,0,3.58,2023,0
UP,Aligarh,constitutional,1,9.28,2023,0
UP,Aligarh,constitutional,1,5.54,2023,0
UP,Aligarh,constitutional,1,3.73,2023,0
UP,Aligarh,constitutional,1,7.04,2023,0
UP,Aligarh,constitutional,1,6.7,2023,0
UP,Aligarh,constitutional,1,2.12,2023,0
UP,Aligarh,constitutional,1,4.06,2023,0
UP,Aligarh,constitutional,1,6.33,2023,0
UP,Aligarh,constitutional,1,5.69,2023,0
UP,Aligarh,constitutional,0,5.96,2023,0
UP,Aligarh,constitutional,0,4.61,2023,0
UP,Aligarh,constitutional,1,7.2,2023,0
UP,Aligarh,constitutional,1,9.13,2023,0
UP,Aligarh,constitutional,0,5.83,2023,0
UP,Aligarh,constitutional,1,4.17,2023,0
UP,Aligarh,constitutional,1,2.23,2023,0
UP,Aligarh,constitutional,1,9.27,2023,0
UP,Aligarh,constitutional,0,8.68,2023,0
UP,Aligarh,constitutional,0,3.73,2023,0
UP,Aligarh,constitutional,0,7.4,2023,0
UP,Aligarh,constitutional,0,2.63,2023,0
UP,Aligarh,constitutional,1,4.66,2023,0
UP,Aligarh,constitutional,0,5.39,2023,0
